time,open,high,low,close,volume
2022-12-28 21:00:00+00:00,1803.62,1805.89,1802.84,1805.33,3656
2022-12-28 22:00:00+00:00,1805.33,1805.51,1802.7,1804.23,3757
2022-12-28 23:00:00+00:00,1804.23,1804.97,1803.76,1804.13,972
2022-12-29 01:00:00+00:00,1804.09,1805.88,1803.67,1805.74,1494
2022-12-29 02:00:00+00:00,1805.74,1806.68,1805.03,1806.39,1928
2022-12-29 03:00:00+00:00,1806.39,1808.62,1805.31,1806.46,4293
2022-12-29 04:00:00+00:00,1806.44,1809.25,1805.77,1807.69,2960
2022-12-29 05:00:00+00:00,1807.69,1808.65,1807.24,1807.55,2605
2022-12-29 06:00:00+00:00,1807.55,1809.15,1807.01,1808.82,1839
2022-12-29 07:00:00+00:00,1808.82,1810.07,1807.58,1809.58,2761
2022-12-29 08:00:00+00:00,1809.59,1810.1,1807.37,1808.26,3523
2022-12-29 09:00:00+00:00,1808.26,1809.22,1804.72,1806.3,4015
2022-12-29 10:00:00+00:00,1806.3,1810.49,1806.27,1809.81,5548
2022-12-29 11:00:00+00:00,1809.81,1811.9,1808.67,1808.67,4924
2022-12-29 12:00:00+00:00,1808.67,1809.28,1804.33,1805.25,4477
2022-12-29 13:00:00+00:00,1805.25,1807.5,1804.6,1806.62,4558
2022-12-29 14:00:00+00:00,1806.62,1807.87,1805.15,1806.78,4717
2022-12-29 15:00:00+00:00,1806.77,1812.04,1806.57,1810.31,11197
2022-12-29 16:00:00+00:00,1810.31,1816.7,1808.7,1813.97,12912
2022-12-29 17:00:00+00:00,1813.94,1818.06,1812.51,1813.56,11970
2022-12-29 18:00:00+00:00,1813.56,1816.66,1811.92,1815.51,7415
2022-12-29 19:00:00+00:00,1815.51,1819.77,1815.51,1818.86,6725
2022-12-29 20:00:00+00:00,1818.86,1820.14,1815.74,1816.55,5749
2022-12-29 21:00:00+00:00,1816.57,1819.05,1816.4,1817.28,3839
2022-12-29 22:00:00+00:00,1817.28,1817.28,1814.21,1814.53,4320
2022-12-29 23:00:00+00:00,1814.53,1815.69,1814.31,1814.77,1299
2022-12-30 01:00:00+00:00,1814.74,1815.05,1813.67,1814.96,1333
2022-12-30 02:00:00+00:00,1814.97,1816.15,1814.6,1816.15,2226
2022-12-30 03:00:00+00:00,1816.15,1818.04,1815.54,1817.46,4284
2022-12-30 04:00:00+00:00,1817.46,1818.0,1815.85,1817.92,3032
2022-12-30 05:00:00+00:00,1817.94,1818.98,1816.86,1816.88,2624
2022-12-30 06:00:00+00:00,1816.87,1817.25,1815.5,1815.77,1915
2022-12-30 07:00:00+00:00,1815.78,1819.17,1815.75,1818.76,3160
2022-12-30 08:00:00+00:00,1818.77,1820.18,1818.21,1820.06,3427
2022-12-30 09:00:00+00:00,1820.06,1822.33,1815.23,1816.71,4135
2022-12-30 10:00:00+00:00,1816.71,1818.6,1815.9,1817.07,5893
2022-12-30 11:00:00+00:00,1817.07,1817.25,1814.78,1815.02,5458
2022-12-30 12:00:00+00:00,1814.98,1816.65,1813.34,1816.2,4676
2022-12-30 13:00:00+00:00,1816.2,1820.19,1816.17,1818.88,4816
2022-12-30 14:00:00+00:00,1818.88,1821.09,1818.17,1819.47,5363
2022-12-30 15:00:00+00:00,1819.47,1821.91,1815.96,1821.67,9336
2022-12-30 16:00:00+00:00,1821.67,1825.16,1817.87,1818.97,12703
2022-12-30 17:00:00+00:00,1818.98,1819.51,1814.28,1818.43,13563
2022-12-30 18:00:00+00:00,1818.43,1818.77,1814.24,1816.13,8934
2022-12-30 19:00:00+00:00,1816.13,1824.12,1816.11,1824.12,8408
2022-12-30 20:00:00+00:00,1824.12,1826.05,1818.86,1819.1,9670
2022-12-30 21:00:00+00:00,1819.1,1822.74,1818.52,1821.62,5426
2022-12-30 22:00:00+00:00,1821.62,1824.08,1821.35,1823.41,5074
2022-12-30 23:00:00+00:00,1823.41,1824.51,1822.86,1823.68,1584
2023-01-03 01:00:00+00:00,1827.05,1830.73,1824.01,1829.41,4151
2023-01-03 02:00:00+00:00,1829.41,1832.14,1828.75,1830.56,3927
2023-01-03 03:00:00+00:00,1830.56,1832.39,1826.75,1828.44,9387
2023-01-03 04:00:00+00:00,1828.44,1839.9,1828.23,1838.32,6317
2023-01-03 05:00:00+00:00,1838.3,1843.08,1838.3,1841.13,5796
2023-01-03 06:00:00+00:00,1841.13,1842.08,1840.32,1840.38,3180
2023-01-03 07:00:00+00:00,1840.38,1841.13,1837.93,1840.34,4334
2023-01-03 08:00:00+00:00,1840.33,1844.11,1839.98,1841.94,5507
2023-01-03 09:00:00+00:00,1841.94,1849.92,1840.99,1847.48,8116
2023-01-03 10:00:00+00:00,1847.52,1847.94,1834.48,1836.09,12783
2023-01-03 11:00:00+00:00,1836.1,1841.98,1834.76,1838.8,11061
2023-01-03 12:00:00+00:00,1838.8,1839.34,1833.66,1834.4,7873
2023-01-03 13:00:00+00:00,1834.42,1834.82,1830.77,1833.15,7524
2023-01-03 14:00:00+00:00,1833.15,1836.37,1831.67,1834.51,7406
2023-01-03 15:00:00+00:00,1834.6,1841.04,1834.08,1838.85,12197
2023-01-03 16:00:00+00:00,1838.87,1849.78,1836.63,1844.86,14682
2023-01-03 17:00:00+00:00,1844.86,1845.37,1827.54,1833.19,16447
2023-01-03 18:00:00+00:00,1833.19,1834.26,1828.22,1834.25,11920
2023-01-03 19:00:00+00:00,1834.25,1839.19,1833.97,1839.18,8761
2023-01-03 20:00:00+00:00,1839.18,1840.23,1837.31,1838.8,6875
2023-01-03 21:00:00+00:00,1838.83,1839.19,1836.49,1839.03,5728
2023-01-03 22:00:00+00:00,1839.0,1839.54,1836.64,1838.12,5175
2023-01-03 23:00:00+00:00,1838.12,1839.83,1837.76,1839.51,1765
2023-01-04 01:00:00+00:00,1839.14,1839.22,1836.37,1836.38,1932
2023-01-04 02:00:00+00:00,1836.38,1839.21,1836.04,1838.67,3558
2023-01-04 03:00:00+00:00,1838.67,1844.47,1838.16,1844.33,6720
2023-01-04 04:00:00+00:00,1844.33,1846.03,1843.34,1845.75,4667
2023-01-04 05:00:00+00:00,1845.75,1847.09,1845.07,1845.55,3548
2023-01-04 06:00:00+00:00,1845.57,1846.83,1845.34,1846.63,2936
2023-01-04 07:00:00+00:00,1846.63,1847.12,1844.65,1846.33,4530
2023-01-04 08:00:00+00:00,1846.33,1848.98,1845.72,1847.92,4730
2023-01-04 09:00:00+00:00,1847.92,1858.57,1847.34,1858.23,9145
2023-01-04 10:00:00+00:00,1858.23,1865.08,1856.93,1859.94,12319
2023-01-04 11:00:00+00:00,1859.94,1862.3,1858.88,1860.56,7713
2023-01-04 12:00:00+00:00,1860.56,1861.52,1857.61,1858.81,6159
2023-01-04 13:00:00+00:00,1858.81,1862.83,1857.82,1860.08,6234
2023-01-04 14:00:00+00:00,1860.08,1860.36,1853.05,1853.65,8162
2023-01-04 15:00:00+00:00,1853.65,1862.67,1852.76,1860.04,12233
2023-01-04 16:00:00+00:00,1860.04,1860.86,1855.32,1856.87,14941
2023-01-04 17:00:00+00:00,1856.8,1858.42,1849.0,1857.76,20348
2023-01-04 18:00:00+00:00,1857.78,1860.43,1856.07,1858.53,10713
2023-01-04 19:00:00+00:00,1858.53,1860.0,1850.11,1850.4,7834
2023-01-04 20:00:00+00:00,1850.39,1853.9,1849.8,1850.49,7350
2023-01-04 21:00:00+00:00,1850.4,1852.52,1846.95,1852.37,12417
2023-01-04 22:00:00+00:00,1852.39,1855.69,1851.28,1855.28,7247
2023-01-04 23:00:00+00:00,1855.28,1857.15,1853.56,1854.49,2330
2023-01-05 01:00:00+00:00,1854.27,1857.0,1854.19,1854.79,2020
2023-01-05 02:00:00+00:00,1854.78,1856.31,1853.94,1855.1,3300
2023-01-05 03:00:00+00:00,1855.1,1858.96,1854.94,1858.82,5237
2023-01-05 04:00:00+00:00,1858.82,1858.84,1853.48,1856.82,4649
2023-01-05 05:00:00+00:00,1856.82,1856.95,1853.25,1853.25,3771
2023-01-05 06:00:00+00:00,1853.27,1853.49,1850.3,1852.08,2906
2023-01-05 07:00:00+00:00,1852.08,1853.41,1850.54,1852.57,3675
2023-01-05 08:00:00+00:00,1852.58,1855.64,1850.59,1850.67,4479
2023-01-05 09:00:00+00:00,1850.67,1855.06,1847.82,1849.33,7002
2023-01-05 10:00:00+00:00,1849.33,1850.39,1843.81,1846.39,10761
2023-01-05 11:00:00+00:00,1846.38,1850.52,1844.65,1848.48,6356
2023-01-05 12:00:00+00:00,1848.49,1851.19,1847.48,1849.01,5569
2023-01-05 13:00:00+00:00,1848.99,1850.78,1846.1,1846.25,5497
2023-01-05 14:00:00+00:00,1846.25,1848.76,1844.75,1845.34,6921
2023-01-05 15:00:00+00:00,1845.33,1848.35,1832.96,1834.74,16439
2023-01-05 16:00:00+00:00,1834.74,1837.86,1831.32,1834.4,15041
2023-01-05 17:00:00+00:00,1834.4,1836.33,1825.03,1826.79,16501
2023-01-05 18:00:00+00:00,1826.81,1831.97,1825.61,1830.66,9539
2023-01-05 19:00:00+00:00,1830.66,1834.22,1829.68,1833.9,7508
2023-01-05 20:00:00+00:00,1833.91,1837.43,1832.15,1835.94,7619
2023-01-05 21:00:00+00:00,1835.94,1836.45,1832.58,1834.27,5429
2023-01-05 22:00:00+00:00,1834.28,1834.28,1831.83,1832.94,4573
2023-01-05 23:00:00+00:00,1832.94,1833.85,1832.57,1832.72,1592
2023-01-06 01:00:00+00:00,1830.32,1833.17,1830.29,1832.77,1433
2023-01-06 02:00:00+00:00,1832.77,1834.77,1831.38,1834.34,2350
2023-01-06 03:00:00+00:00,1834.34,1836.14,1832.33,1835.45,4321
2023-01-06 04:00:00+00:00,1835.43,1840.26,1835.43,1838.18,4340
2023-01-06 05:00:00+00:00,1838.18,1840.81,1838.1,1839.29,4776
2023-01-06 06:00:00+00:00,1839.29,1840.62,1837.97,1838.05,2418
2023-01-06 07:00:00+00:00,1838.03,1838.14,1835.73,1837.08,4405
2023-01-06 08:00:00+00:00,1837.01,1839.74,1836.98,1838.78,4073
2023-01-06 09:00:00+00:00,1838.78,1840.59,1836.63,1838.32,5989
2023-01-06 10:00:00+00:00,1838.35,1840.49,1836.74,1837.07,6354
2023-01-06 11:00:00+00:00,1837.07,1837.39,1833.22,1835.47,5641
2023-01-06 12:00:00+00:00,1835.48,1837.89,1834.03,1836.62,5290
2023-01-06 13:00:00+00:00,1836.62,1839.95,1835.84,1836.63,5256
2023-01-06 14:00:00+00:00,1836.63,1837.69,1834.77,1836.4,5781
2023-01-06 15:00:00+00:00,1836.4,1852.52,1833.85,1851.76,18575
2023-01-06 16:00:00+00:00,1851.75,1852.6,1840.63,1843.51,17457
2023-01-06 17:00:00+00:00,1843.51,1863.14,1843.51,1862.28,20162
2023-01-06 18:00:00+00:00,1862.28,1864.34,1859.8,1863.34,10233
2023-01-06 19:00:00+00:00,1863.34,1864.92,1860.89,1862.35,6900
2023-01-06 20:00:00+00:00,1862.28,1869.48,1861.72,1868.67,5930
2023-01-06 21:00:00+00:00,1868.68,1869.83,1867.99,1868.86,4985
2023-01-06 22:00:00+00:00,1868.86,1869.29,1865.78,1866.8,4594
2023-01-06 23:00:00+00:00,1866.8,1867.23,1865.58,1865.79,1381
2023-01-09 01:00:00+00:00,1866.48,1869.83,1866.23,1869.63,3718
2023-01-09 02:00:00+00:00,1869.63,1870.79,1867.05,1868.47,3850
2023-01-09 03:00:00+00:00,1868.47,1875.27,1868.05,1874.38,7217
2023-01-09 04:00:00+00:00,1874.42,1879.43,1874.2,1879.09,6053
2023-01-09 05:00:00+00:00,1879.09,1879.43,1876.71,1877.15,3700
2023-01-09 06:00:00+00:00,1877.12,1877.89,1876.82,1876.88,2186
2023-01-09 07:00:00+00:00,1876.88,1878.12,1874.62,1877.93,3333
2023-01-09 08:00:00+00:00,1877.93,1879.93,1876.98,1877.97,3903
2023-01-09 09:00:00+00:00,1877.97,1880.94,1873.68,1875.01,8333
2023-01-09 10:00:00+00:00,1875.01,1876.91,1873.55,1873.82,7254
2023-01-09 11:00:00+00:00,1873.82,1874.68,1871.22,1873.59,6440
2023-01-09 12:00:00+00:00,1873.59,1874.85,1871.35,1871.55,5248
2023-01-09 13:00:00+00:00,1871.57,1873.45,1870.48,1873.04,4782
2023-01-09 14:00:00+00:00,1873.04,1875.61,1872.01,1874.93,5564
2023-01-09 15:00:00+00:00,1874.93,1878.38,1872.71,1878.19,10382
2023-01-09 16:00:00+00:00,1878.19,1881.5,1873.82,1877.02,12363
2023-01-09 17:00:00+00:00,1877.02,1879.28,1872.1,1874.7,11056
2023-01-09 18:00:00+00:00,1874.7,1878.45,1873.23,1876.1,9928
2023-01-09 19:00:00+00:00,1876.1,1876.14,1869.04,1871.82,7380
2023-01-09 20:00:00+00:00,1871.82,1874.69,1869.28,1871.24,6895
2023-01-09 21:00:00+00:00,1871.26,1875.7,1871.24,1875.17,4816
2023-01-09 22:00:00+00:00,1875.17,1875.17,1869.16,1871.16,5566
2023-01-09 23:00:00+00:00,1871.16,1871.8,1870.04,1871.56,2099
2023-01-10 01:00:00+00:00,1871.34,1871.45,1870.22,1870.46,1772
2023-01-10 02:00:00+00:00,1870.46,1870.88,1867.79,1870.64,4072
2023-01-10 03:00:00+00:00,1870.64,1875.92,1869.94,1874.4,6284
2023-01-10 04:00:00+00:00,1874.4,1875.62,1871.02,1872.75,5771
2023-01-10 05:00:00+00:00,1872.75,1873.85,1871.43,1871.76,3640
2023-01-10 06:00:00+00:00,1871.76,1872.37,1870.65,1871.29,1939
2023-01-10 07:00:00+00:00,1871.29,1875.1,1870.71,1874.02,2886
2023-01-10 08:00:00+00:00,1874.02,1874.79,1872.03,1873.16,3683
2023-01-10 09:00:00+00:00,1873.16,1873.9,1870.56,1871.98,7133
2023-01-10 10:00:00+00:00,1871.98,1876.31,1871.6,1875.06,7237
2023-01-10 11:00:00+00:00,1875.06,1877.26,1874.42,1876.8,7225
2023-01-10 12:00:00+00:00,1876.8,1877.1,1873.38,1875.1,4953
2023-01-10 13:00:00+00:00,1875.1,1876.95,1873.77,1875.14,5319
2023-01-10 14:00:00+00:00,1875.14,1875.63,1870.37,1871.71,6937
2023-01-10 15:00:00+00:00,1871.71,1874.44,1870.85,1873.33,8261
2023-01-10 16:00:00+00:00,1873.33,1880.0,1873.0,1878.21,15900
2023-01-10 17:00:00+00:00,1878.21,1880.7,1874.7,1875.68,14114
2023-01-10 18:00:00+00:00,1875.68,1877.38,1870.98,1871.54,8949
2023-01-10 19:00:00+00:00,1871.54,1875.86,1871.32,1874.14,6573
2023-01-10 20:00:00+00:00,1874.14,1875.68,1871.94,1875.59,6002
2023-01-10 21:00:00+00:00,1875.59,1877.27,1875.18,1876.61,5019
2023-01-10 22:00:00+00:00,1876.6,1878.65,1875.89,1878.03,4742
2023-01-10 23:00:00+00:00,1878.03,1878.14,1876.62,1876.81,1394
2023-01-11 01:00:00+00:00,1876.62,1877.29,1876.29,1877.21,1307
2023-01-11 02:00:00+00:00,1877.18,1878.11,1875.69,1877.96,2891
2023-01-11 03:00:00+00:00,1877.94,1878.38,1871.95,1872.98,5184
2023-01-11 04:00:00+00:00,1872.98,1876.48,1872.18,1874.96,4241
2023-01-11 05:00:00+00:00,1874.96,1877.9,1874.57,1877.7,3041
2023-01-11 06:00:00+00:00,1877.7,1878.12,1876.88,1877.83,2335
2023-01-11 07:00:00+00:00,1877.83,1884.55,1877.33,1882.23,5150
2023-01-11 08:00:00+00:00,1882.26,1883.89,1880.53,1880.7,3795
2023-01-11 09:00:00+00:00,1880.7,1883.72,1880.31,1881.6,6251
2023-01-11 10:00:00+00:00,1881.6,1886.04,1880.95,1883.87,8201
2023-01-11 11:00:00+00:00,1883.88,1886.56,1883.26,1884.6,7848
2023-01-11 12:00:00+00:00,1884.56,1885.78,1882.42,1884.75,4858
2023-01-11 13:00:00+00:00,1884.75,1886.04,1882.84,1882.96,4398
2023-01-11 14:00:00+00:00,1882.96,1883.26,1875.67,1877.2,7370
2023-01-11 15:00:00+00:00,1877.2,1880.37,1876.0,1877.54,9211
2023-01-11 16:00:00+00:00,1877.54,1879.09,1870.61,1871.7,12531
2023-01-11 17:00:00+00:00,1871.7,1873.71,1869.57,1872.01,11910
2023-01-11 18:00:00+00:00,1872.01,1874.44,1867.05,1873.03,9343
2023-01-11 19:00:00+00:00,1873.03,1876.35,1872.83,1873.85,5843
2023-01-11 20:00:00+00:00,1873.85,1877.82,1873.09,1877.76,6160
2023-01-11 21:00:00+00:00,1877.76,1878.44,1876.86,1877.69,3976
2023-01-11 22:00:00+00:00,1877.69,1878.04,1875.63,1876.46,3217
2023-01-11 23:00:00+00:00,1876.5,1877.16,1875.55,1875.8,1249
2023-01-12 01:00:00+00:00,1875.07,1877.68,1874.47,1876.85,2003
2023-01-12 02:00:00+00:00,1876.87,1878.36,1875.77,1877.65,3345
2023-01-12 03:00:00+00:00,1877.65,1881.08,1877.3,1880.49,4505
2023-01-12 04:00:00+00:00,1880.49,1884.88,1880.1,1883.62,4422
2023-01-12 05:00:00+00:00,1883.62,1884.48,1882.06,1883.47,3124
2023-01-12 06:00:00+00:00,1883.42,1884.82,1882.93,1884.4,2590
2023-01-12 07:00:00+00:00,1884.4,1884.95,1883.28,1883.57,3170
2023-01-12 08:00:00+00:00,1883.57,1884.35,1882.02,1883.2,3328
2023-01-12 09:00:00+00:00,1883.2,1884.17,1879.89,1882.42,5721
2023-01-12 10:00:00+00:00,1882.42,1883.32,1881.38,1882.03,5795
2023-01-12 11:00:00+00:00,1882.03,1885.42,1881.13,1884.3,5999
2023-01-12 12:00:00+00:00,1884.3,1884.47,1882.49,1884.29,4487
2023-01-12 13:00:00+00:00,1884.29,1886.3,1884.03,1885.11,3856
2023-01-12 14:00:00+00:00,1885.11,1889.94,1884.74,1887.41,6266
2023-01-12 15:00:00+00:00,1887.41,1901.56,1870.77,1899.69,19318
2023-01-12 16:00:00+00:00,1899.69,1901.33,1879.8,1882.4,20330
2023-01-12 17:00:00+00:00,1882.4,1890.61,1880.37,1888.83,18183
2023-01-12 18:00:00+00:00,1888.83,1893.89,1888.35,1892.54,12345
2023-01-12 19:00:00+00:00,1892.54,1898.68,1891.74,1897.65,9100
2023-01-12 20:00:00+00:00,1897.66,1899.05,1894.02,1898.86,8546
2023-01-12 21:00:00+00:00,1898.83,1899.64,1895.72,1897.75,5540
2023-01-12 22:00:00+00:00,1897.72,1898.75,1894.25,1898.34,5539
2023-01-12 23:00:00+00:00,1898.34,1899.46,1896.66,1896.74,1785
2023-01-13 01:00:00+00:00,1896.17,1898.53,1895.46,1897.98,2120
2023-01-13 02:00:00+00:00,1897.98,1900.88,1897.08,1898.07,5634
2023-01-13 03:00:00+00:00,1898.09,1899.39,1896.07,1898.71,7109
2023-01-13 04:00:00+00:00,1898.74,1899.78,1895.9,1898.1,5719
2023-01-13 05:00:00+00:00,1898.1,1898.47,1897.12,1897.74,2852
2023-01-13 06:00:00+00:00,1897.72,1898.38,1895.77,1895.85,2425
2023-01-13 07:00:00+00:00,1895.85,1896.41,1892.28,1893.61,3890
2023-01-13 08:00:00+00:00,1893.61,1897.21,1893.47,1896.03,5109
2023-01-13 09:00:00+00:00,1896.03,1899.93,1894.79,1899.53,8055
2023-01-13 10:00:00+00:00,1899.53,1909.65,1897.93,1906.39,10867
2023-01-13 11:00:00+00:00,1906.39,1908.89,1903.09,1904.3,6970
2023-01-13 12:00:00+00:00,1904.3,1906.3,1903.97,1905.98,4954
2023-01-13 13:00:00+00:00,1905.97,1906.92,1898.95,1899.7,6010
2023-01-13 14:00:00+00:00,1899.7,1901.41,1893.84,1896.52,7633
2023-01-13 15:00:00+00:00,1896.54,1900.13,1893.66,1899.98,12184
2023-01-13 16:00:00+00:00,1899.98,1912.28,1899.1,1911.44,12901
2023-01-13 17:00:00+00:00,1911.44,1916.54,1906.68,1913.66,15296
2023-01-13 18:00:00+00:00,1913.62,1914.44,1909.4,1912.16,8922
2023-01-13 19:00:00+00:00,1912.16,1917.79,1910.95,1916.81,7053
2023-01-13 20:00:00+00:00,1916.83,1921.85,1916.7,1919.66,7114
2023-01-13 21:00:00+00:00,1919.66,1921.55,1919.2,1919.98,5187
2023-01-13 22:00:00+00:00,1919.98,1921.42,1918.98,1920.62,4060
2023-01-13 23:00:00+00:00,1920.62,1921.05,1918.46,1920.33,1577
2023-01-16 01:00:00+00:00,1920.17,1920.34,1916.86,1916.89,3011
2023-01-16 02:00:00+00:00,1916.89,1919.86,1916.74,1919.09,3580
2023-01-16 03:00:00+00:00,1919.09,1924.53,1918.28,1924.15,7770
2023-01-16 04:00:00+00:00,1924.15,1928.77,1922.63,1928.31,6110
2023-01-16 05:00:00+00:00,1928.31,1928.91,1924.58,1926.32,3284
2023-01-16 06:00:00+00:00,1926.32,1926.97,1921.86,1922.28,2153
2023-01-16 07:00:00+00:00,1922.28,1922.31,1916.9,1919.45,3743
2023-01-16 08:00:00+00:00,1919.47,1920.78,1913.33,1915.78,4741
2023-01-16 09:00:00+00:00,1915.78,1917.54,1913.56,1917.08,5312
2023-01-16 10:00:00+00:00,1917.08,1917.08,1910.78,1911.68,7652
2023-01-16 11:00:00+00:00,1911.68,1917.89,1911.56,1917.52,5687
2023-01-16 12:00:00+00:00,1917.52,1917.77,1914.76,1915.53,4361
2023-01-16 13:00:00+00:00,1915.54,1919.24,1915.54,1916.52,4580
2023-01-16 14:00:00+00:00,1916.52,1917.16,1914.62,1914.86,5038
2023-01-16 15:00:00+00:00,1914.86,1915.19,1911.35,1913.31,7746
2023-01-16 16:00:00+00:00,1913.31,1915.92,1912.5,1915.3,4934
2023-01-16 17:00:00+00:00,1915.27,1917.06,1914.73,1916.01,4086
2023-01-16 18:00:00+00:00,1916.01,1916.1,1913.53,1913.58,3645
2023-01-16 19:00:00+00:00,1913.58,1914.05,1912.79,1913.84,1955
2023-01-16 20:00:00+00:00,1913.84,1914.57,1913.82,1914.4,849
2023-01-16 21:00:00+00:00,1914.41,1915.69,1914.18,1915.48,517
2023-01-17 01:00:00+00:00,1915.42,1918.32,1914.23,1917.89,1675
2023-01-17 02:00:00+00:00,1917.89,1918.98,1916.84,1918.18,2784
2023-01-17 03:00:00+00:00,1918.18,1918.8,1912.83,1913.02,5738
2023-01-17 04:00:00+00:00,1913.02,1916.27,1909.41,1910.62,5735
2023-01-17 05:00:00+00:00,1910.62,1911.34,1909.42,1910.25,3768
2023-01-17 06:00:00+00:00,1910.25,1911.82,1908.04,1911.29,2946
2023-01-17 07:00:00+00:00,1911.29,1913.18,1909.04,1911.01,3811
2023-01-17 08:00:00+00:00,1911.01,1911.92,1906.91,1907.18,4480
2023-01-17 09:00:00+00:00,1907.18,1910.53,1907.13,1909.97,6838
2023-01-17 10:00:00+00:00,1909.97,1911.93,1908.75,1909.55,7038
2023-01-17 11:00:00+00:00,1909.55,1910.54,1905.82,1906.53,5744
2023-01-17 12:00:00+00:00,1906.52,1907.9,1904.21,1906.24,5883
2023-01-17 13:00:00+00:00,1906.24,1912.73,1906.02,1912.66,4912
2023-01-17 14:00:00+00:00,1912.66,1913.83,1908.03,1909.34,6671
2023-01-17 15:00:00+00:00,1909.34,1914.36,1907.03,1912.93,10949
2023-01-17 16:00:00+00:00,1912.93,1916.59,1911.45,1913.47,11606
2023-01-17 17:00:00+00:00,1913.47,1915.7,1908.97,1910.99,12864
2023-01-17 18:00:00+00:00,1911.03,1913.29,1909.57,1912.09,8326
2023-01-17 19:00:00+00:00,1912.09,1912.41,1905.15,1907.1,5597
2023-01-17 20:00:00+00:00,1907.11,1907.99,1904.61,1905.56,4280
2023-01-17 21:00:00+00:00,1905.57,1909.29,1903.73,1907.9,4618
2023-01-17 22:00:00+00:00,1907.91,1910.76,1907.44,1909.14,5299
2023-01-17 23:00:00+00:00,1909.15,1909.15,1907.76,1908.42,1324
2023-01-18 01:00:00+00:00,1908.36,1908.96,1907.66,1908.66,1288
2023-01-18 02:00:00+00:00,1908.66,1909.13,1906.71,1907.27,3223
2023-01-18 03:00:00+00:00,1907.27,1908.98,1906.31,1908.69,5364
2023-01-18 04:00:00+00:00,1908.69,1910.29,1900.5,1904.03,9184
2023-01-18 05:00:00+00:00,1904.03,1905.36,1899.17,1900.12,8949
2023-01-18 06:00:00+00:00,1900.11,1900.37,1897.28,1899.51,5081
2023-01-18 07:00:00+00:00,1899.49,1899.5,1896.53,1897.88,4951
2023-01-18 08:00:00+00:00,1897.88,1904.22,1897.79,1902.91,7030
2023-01-18 09:00:00+00:00,1902.91,1908.98,1902.85,1907.68,10931
2023-01-18 10:00:00+00:00,1907.7,1915.0,1907.7,1912.15,10131
2023-01-18 11:00:00+00:00,1912.15,1915.88,1910.2,1914.75,5611
2023-01-18 12:00:00+00:00,1914.75,1914.9,1911.19,1914.3,5124
2023-01-18 13:00:00+00:00,1914.3,1916.69,1914.0,1915.58,5370
2023-01-18 14:00:00+00:00,1915.58,1918.0,1914.84,1917.33,5496
2023-01-18 15:00:00+00:00,1917.33,1924.3,1916.19,1921.32,13181
2023-01-18 16:00:00+00:00,1921.32,1925.88,1918.66,1921.34,13391
2023-01-18 17:00:00+00:00,1921.3,1922.07,1911.34,1912.31,14713
2023-01-18 18:00:00+00:00,1912.31,1912.78,1905.87,1908.4,11685
2023-01-18 19:00:00+00:00,1908.4,1908.86,1901.56,1905.23,8900
2023-01-18 20:00:00+00:00,1905.23,1906.41,1903.8,1904.87,7947
2023-01-18 21:00:00+00:00,1904.87,1905.15,1903.08,1905.03,4403
2023-01-18 22:00:00+00:00,1905.03,1905.03,1902.28,1903.39,4392
2023-01-18 23:00:00+00:00,1903.39,1905.0,1903.04,1903.99,1178
2023-01-19 01:00:00+00:00,1904.53,1907.34,1902.96,1906.83,2261
2023-01-19 02:00:00+00:00,1906.86,1909.49,1904.94,1905.07,4899
2023-01-19 03:00:00+00:00,1905.07,1907.2,1901.28,1901.87,6604
2023-01-19 04:00:00+00:00,1901.88,1907.63,1900.96,1907.05,5104
2023-01-19 05:00:00+00:00,1907.0,1910.76,1906.71,1908.97,5152
2023-01-19 06:00:00+00:00,1908.96,1910.9,1908.66,1909.75,3470
2023-01-19 07:00:00+00:00,1909.75,1910.19,1908.16,1910.04,4293
2023-01-19 08:00:00+00:00,1910.04,1911.13,1907.91,1908.55,4197
2023-01-19 09:00:00+00:00,1908.55,1912.9,1906.34,1911.35,7804
2023-01-19 10:00:00+00:00,1911.35,1916.7,1910.37,1912.56,8443
2023-01-19 11:00:00+00:00,1912.57,1912.7,1909.55,1910.38,5965
2023-01-19 12:00:00+00:00,1910.38,1910.57,1906.75,1909.55,5941
2023-01-19 13:00:00+00:00,1909.55,1910.33,1906.61,1908.09,5849
2023-01-19 14:00:00+00:00,1908.09,1911.33,1907.39,1908.02,7299
2023-01-19 15:00:00+00:00,1908.02,1913.39,1906.78,1913.13,14159
2023-01-19 16:00:00+00:00,1913.13,1918.13,1912.75,1917.43,15076
2023-01-19 17:00:00+00:00,1917.49,1923.28,1915.73,1918.0,15103
2023-01-19 18:00:00+00:00,1918.0,1922.15,1917.59,1920.73,10013
2023-01-19 19:00:00+00:00,1920.73,1923.18,1918.35,1920.04,7553
2023-01-19 20:00:00+00:00,1920.04,1925.57,1919.77,1924.95,9178
2023-01-19 21:00:00+00:00,1924.91,1931.27,1923.65,1929.64,7743
2023-01-19 22:00:00+00:00,1929.65,1935.12,1929.3,1933.44,7052
2023-01-19 23:00:00+00:00,1933.44,1933.56,1931.29,1932.05,1793
2023-01-20 01:00:00+00:00,1932.16,1933.78,1931.16,1931.63,1625
2023-01-20 02:00:00+00:00,1931.63,1932.03,1930.2,1930.39,2811
2023-01-20 03:00:00+00:00,1930.39,1934.78,1929.36,1931.67,6061
